id,student_id,start_verse_id,end_verse_id,pillar_id,teacher_id,date_of,calculated_letters_count,calculated_pages_count
10406,838,5361,5385,3,766,9/10/2023,478,0.93177
10407,838,5291,5315,2,766,9/11/2023,662,1.040366
10408,838,5993,5993,3,766,9/11/2023,15,0.029821
10409,838,5316,5335,2,766,9/12/2023,578,1.015465
10410,838,5291,5315,4,766,9/12/2023,662,1.040366
10411,838,5994,6023,3,766,9/12/2023,603,1.215043
10412,838,5336,5364,2,766,9/13/2023,622,1.011716
10413,838,5316,5335,4,766,9/13/2023,578,1.015465
10414,838,6024,6043,3,766,9/13/2023,361,0.757963
10415,838,5365,5393,2,766,9/14/2023,544,1.012252
10416,838,5336,5364,4,766,9/14/2023,622,1.011716
10417,838,6044,6079,3,766,9/14/2023,605,1.357802
10418,838,5394,5419,2,766,9/17/2023,652,1.079874
10419,838,5365,5393,4,766,9/17/2023,544,1.012252
10420,838,6080,6098,3,766,9/17/2023,305,0.713207
10421,838,5420,5436,2,766,9/18/2023,563,1.011223
10422,838,5394,5419,4,766,9/18/2023,652,1.079874
10423,838,6099,6118,3,766,9/18/2023,373,0.830735
10424,838,5437,5452,2,766,9/19/2023,622,1.065353
10425,838,5420,5436,4,766,9/19/2023,563,1.011223
10426,838,6119,6135,3,766,9/19/2023,481,0.999999
10427,838,5453,5466,2,766,9/20/2023,569,1.017501
10428,838,5437,5452,4,766,9/20/2023,622,1.065353
10429,838,6136,6157,3,766,9/20/2023,556,1.25175
10430,838,5467,5484,2,766,9/21/2023,580,1.021102
10431,838,5453,5466,4,766,9/21/2023,569,1.017501
10432,838,6158,6176,3,766,9/21/2023,321,0.748251
10433,838,5485,5495,2,766,9/26/2023,651,1.160131
10434,838,5467,5484,4,766,9/26/2023,580,1.021102
10435,838,6177,6193,3,766,9/26/2023,361,0.999998
10436,838,5496,5526,2,766,9/27/2023,639,1.058189
10437,838,5485,5495,4,766,9/27/2023,651,1.160131
10438,838,6194,6207,3,766,9/27/2023,291,1.000001
10439,838,5527,5559,2,766,9/28/2023,580,1.012124
10440,838,5496,5526,4,766,9/28/2023,639,1.058189
10441,838,6208,6221,3,766,9/28/2023,317,1.000002
10442,838,5560,5592,2,766,10/1/2023,589,1.083385
10443,838,5527,5559,4,766,10/1/2023,580,1.012124
10444,838,6222,6236,3,766,10/1/2023,257,1.000001
10445,838,5242,5253,3,766,10/1/2023,570,0.999998
10446,838,5593,5611,2,766,10/2/2023,647,1.022834
10447,838,5560,5592,4,766,10/2/2023,589,1.083385
10448,838,5254,5267,3,766,10/2/2023,597,0.999999
10449,838,5612,5632,2,766,10/3/2023,551,1.003782
10450,838,5593,5611,4,766,10/3/2023,647,1.022834
10451,838,5268,5287,3,766,10/3/2023,504,1
10452,838,5623,5641,3,766,10/5/2023,279,0.548132
10453,838,5642,5672,3,766,10/8/2023,581,1
10454,838,5623,5622,3,766,10/8/2023,1966,3.386745
10455,838,5592,5567,3,766,10/9/2023,1417,2.409256
10456,838,5592,5616,3,766,10/10/2023,876,1.386747
10457,838,5617,5526,3,766,10/11/2023,1564,2.787537
10458,838,5527,5460,3,766,10/15/2023,1832,3.277591
10459,838,5461,5447,3,766,10/16/2023,1568,2.70709
10460,838,5376,5341,3,766,10/17/2023,1478,2.502967
10461,838,5342,5323,3,766,10/18/2023,1972,3.395097
10462,838,5242,5271,3,766,10/19/2023,1366,2.394838
10463,838,5242,5271,3,766,10/22/2023,1366,2.394838
10464,838,5242,5271,3,766,10/23/2023,1366,2.394838
10465,838,5242,5271,3,766,10/24/2023,1366,2.394838
10466,838,5242,5271,3,766,10/25/2023,1366,2.394838
10467,838,5242,5271,3,766,10/26/2023,1366,2.394838
10468,838,5242,5271,3,766,10/29/2023,1366,2.394838
10469,838,5242,5271,3,766,10/30/2023,1366,2.394838
10470,838,5242,5271,3,766,10/31/2023,1366,2.394838
10471,838,5242,5271,3,766,11/1/2023,1366,2.394838
10526,840,4676,4705,3,766,8/29/2023,685,1.198397
10527,840,4676,4702,2,766,8/29/2023,576,1.01239
10528,840,4676,4702,4,766,8/30/2023,576,1.01239
10529,840,4706,4726,3,766,8/30/2023,611,0.999999
10530,840,4703,4723,2,766,8/31/2023,623,1.02725
10531,840,4703,4723,4,766,9/3/2023,623,1.02725
10532,840,4727,4749,3,766,9/3/2023,489,1.000005
10533,840,4703,4723,4,766,9/4/2023,623,1.02725
10534,840,4724,4746,2,766,9/5/2023,522,1.027881
10535,840,4703,4723,4,766,9/5/2023,623,1.02725
10536,840,4750,4766,3,766,9/5/2023,568,0.999999
10537,840,4767,4784,3,766,9/6/2023,555,0.999999
10538,840,4747,4764,2,766,9/10/2023,577,1.034048
10539,840,4785,4810,3,766,9/10/2023,555,0.999997
10540,840,4765,4783,2,766,9/12/2023,585,1.051785
10541,840,4747,4764,4,766,9/12/2023,577,1.034048
10542,840,4811,4828,3,766,9/12/2023,595,1
10543,840,4784,4810,2,766,9/13/2023,580,1.045042
10544,840,4765,4783,4,766,9/13/2023,585,1.051785
10545,840,4829,4846,3,766,9/13/2023,302,0.627858
10546,840,4811,4829,2,766,9/14/2023,621,1.054054
10547,840,4784,4810,4,766,9/14/2023,580,1.045042
10548,840,4847,4873,3,766,9/14/2023,772,1.372141
10549,840,4874,4901,3,766,9/17/2023,716,1.267933
10550,840,4830,4853,2,766,9/19/2023,495,1.013399
10551,840,4811,4829,4,766,9/19/2023,621,1.054054
10552,840,4902,4919,3,766,9/19/2023,347,0.732067
10553,840,5020,5047,2,766,9/25/2023,591,1.030032
10554,840,5993,5993,3,766,9/25/2023,15,0.029821
10555,840,5048,5074,2,766,9/26/2023,541,1.025572
10556,840,5020,5047,4,766,9/26/2023,591,1.030032
10557,840,5994,6023,3,766,9/26/2023,603,1.215043
10558,840,5075,5084,2,766,9/27/2023,593,1.003496
10559,840,5048,5074,4,766,9/27/2023,541,1.025572
10560,840,6024,6043,3,766,9/27/2023,361,0.757963
10561,840,5085,5091,2,766,9/28/2023,718,1.133961
10562,840,5075,5084,4,766,9/28/2023,593,1.003496
10563,840,6044,6079,3,766,9/28/2023,605,1.357802
10564,840,5092,5098,2,766,10/1/2023,632,1.079434
10565,840,5085,5091,4,766,10/1/2023,718,1.133961
10566,840,6080,6098,3,766,10/1/2023,305,0.713207
10567,840,5099,5104,2,766,10/2/2023,638,1.097222
10568,840,5092,5098,4,766,10/2/2023,632,1.079434
10569,840,6099,6118,3,766,10/2/2023,373,0.830735
10570,840,5076,4925,2,766,10/5/2023,4813,8.546212
10571,840,6231,5899,3,766,10/5/2023,6588,15.490448
10572,840,4926,4935,2,766,10/9/2023,265,0.456109
10573,840,4936,4947,2,766,10/10/2023,293,0.512353
10574,840,4926,4935,4,766,10/10/2023,265,0.456109
10575,840,4948,4975,2,766,10/11/2023,543,1.015177
10576,840,4936,4947,4,766,10/11/2023,293,0.512353
10577,840,5900,5909,3,766,10/11/2023,184,0.367566
10578,840,4976,4861,2,766,10/15/2023,542,1.033048
10579,840,4948,4975,4,766,10/15/2023,543,1.015177
10580,840,5849,5884,3,766,10/15/2023,769,1.373425
10581,840,4862,4883,2,766,10/16/2023,611,1.033675
10582,840,4976,4861,4,766,10/16/2023,542,1.033048
10583,840,5830,5848,3,766,10/16/2023,352,0.768557
10584,840,4884,4793,2,766,10/17/2023,568,1.031428
10585,840,4862,4883,4,766,10/17/2023,611,1.033675
10586,840,5801,5829,3,766,10/17/2023,454,0.939961
10587,840,4794,4814,2,766,10/18/2023,606,1.068512
10588,840,4884,4793,4,766,10/18/2023,568,1.031428
10589,840,5759,5800,3,766,10/18/2023,571,1.060031
10590,840,4815,4837,2,766,10/19/2023,564,1.012428
10591,840,4794,4814,4,766,10/19/2023,606,1.068512
10592,840,5713,5738,3,766,10/19/2023,424,0.766225
10593,840,4838,4754,2,766,10/22/2023,522,1.02617
10594,840,4815,4837,4,766,10/22/2023,564,1.012428
10595,840,5739,5758,3,766,10/22/2023,380,0.708952
10596,840,4755,4772,2,766,10/23/2023,575,1.019293
10597,840,4838,4754,4,766,10/23/2023,522,1.02617
10598,840,5673,5692,3,766,10/23/2023,349,0.672449
10599,840,4773,4686,2,766,10/24/2023,556,1.015051
10600,840,4755,4772,4,766,10/24/2023,575,1.019293
10601,840,5693,5712,3,766,10/24/2023,466,0.852377
10602,840,4687,4709,2,766,10/25/2023,603,1.022867
10603,840,4773,4686,4,766,10/25/2023,556,1.015051
10604,840,5623,5650,3,766,10/25/2023,442,0.828683
10605,840,4710,4729,2,766,10/26/2023,609,1.031843
10606,840,4687,4709,4,766,10/26/2023,603,1.022867
10607,840,5651,5672,3,766,10/26/2023,418,0.719449
10608,840,4730,4735,2,766,10/29/2023,183,0.374235
10609,840,4710,4729,4,766,10/29/2023,609,1.031843
10610,840,5592,5609,3,766,10/29/2023,630,1.017375
10611,840,4730,4735,2,766,10/30/2023,183,0.374235
10612,840,4710,4729,4,766,10/30/2023,609,1.031843
10613,840,5610,5622,3,766,10/30/2023,476,0.821238
10614,840,4730,4735,2,766,10/31/2023,183,0.374235
10615,840,4710,4729,4,766,10/31/2023,609,1.031843
10616,840,5552,5591,3,766,10/31/2023,695,1.277482
10617,840,4730,4735,2,766,11/1/2023,183,0.374235
10618,840,5496,5526,3,766,11/1/2023,639,1.058189
10619,840,4710,4729,4,766,11/1/2023,609,1.031843
10753,844,385,394,2,766,8/29/2023,657,1.124787
10754,844,8,12,3,766,8/29/2023,181,1
10755,844,395,403,2,766,8/30/2023,676,1.165951
10756,844,385,394,4,766,8/30/2023,657,1.124787
10757,844,404,410,2,766,9/3/2023,558,1.019543
10758,844,395,403,4,766,9/3/2023,676,1.165951
10759,844,13,23,3,766,9/3/2023,560,1.000001
10760,844,411,418,2,766,9/4/2023,622,1.099926
10761,844,404,410,4,766,9/4/2023,558,1.019543
10762,844,419,428,2,766,9/5/2023,565,1.02457
10763,844,411,418,4,766,9/5/2023,622,1.099926
10764,844,419,428,4,766,9/6/2023,565,1.02457
10765,844,419,428,4,766,9/7/2023,565,1.02457
10766,844,429,437,2,766,9/10/2023,550,1.001739
10767,844,419,428,4,766,9/10/2023,565,1.02457
10768,844,429,433,3,766,9/10/2023,299,0.565217
10769,844,438,445,2,766,9/11/2023,664,1.32581
10770,844,429,437,4,766,9/11/2023,550,1.001739
10771,844,434,441,3,766,9/11/2023,575,1
10772,844,446,449,2,766,9/12/2023,643,1.147837
10773,844,438,445,4,766,9/12/2023,664,1.32581
10774,844,442,446,3,766,9/12/2023,446,1
10775,844,450,458,2,766,9/13/2023,610,1.089832
10776,844,459,467,2,766,9/17/2023,661,1.106666
10777,844,468,474,2,766,9/18/2023,631,1.078157
10778,844,459,467,4,766,9/18/2023,661,1.106666
10779,844,475,481,2,766,9/19/2023,604,1.135244
10780,844,468,474,4,766,9/19/2023,631,1.078157
10781,844,447,450,3,766,9/19/2023,590,1
10782,844,482,488,2,766,9/20/2023,581,1.048558
10783,844,451,458,3,766,9/20/2023,557,1.000001
10784,844,475,481,4,766,9/20/2023,604,1.135244
10785,844,516,516,2,766,9/21/2023,265,0.576087
10786,844,479,479,3,766,9/21/2023,108,0.210117
10787,844,516,516,2,766,9/26/2023,265,0.576087
10788,844,480,487,3,766,9/26/2023,578,1
10789,844,516,516,2,766,9/27/2023,265,0.576087
10790,844,488,493,3,766,9/27/2023,510,1.000001
10791,844,516,516,2,766,9/28/2023,265,0.576087
10792,844,494,499,3,766,9/28/2023,664,0.999999
10793,844,516,516,2,766,10/1/2023,265,0.576087
10794,844,500,504,3,766,10/1/2023,566,1
10795,844,516,516,2,766,10/2/2023,265,0.576087
10796,844,505,507,3,766,10/2/2023,433,1
10797,844,516,516,2,766,10/3/2023,265,0.576087
10798,844,508,512,3,766,10/3/2023,530,0.999999
10799,844,385,390,3,766,10/5/2023,387,0.663807
10800,844,391,401,3,766,10/8/2023,789,1.336191
10801,844,402,408,3,766,10/11/2023,540,0.999999
10802,844,409,414,3,766,10/15/2023,564,0.999999
10803,844,415,425,3,766,10/16/2023,568,0.999998
10804,844,426,433,3,766,10/17/2023,529,1
10805,844,434,441,3,766,10/18/2023,575,1
10806,844,442,446,3,766,10/19/2023,446,1
10807,844,447,450,3,766,10/22/2023,590,1
10808,844,451,458,3,766,10/23/2023,557,1.000001
10809,844,459,466,3,766,10/24/2023,597,0.999999
10810,844,467,473,3,766,10/25/2023,600,0.999999
10811,844,474,479,3,766,10/26/2023,514,1
10812,844,480,487,3,766,10/29/2023,578,1
10813,844,488,493,3,766,10/30/2023,510,1.000001
10814,844,494,499,3,766,10/31/2023,664,0.999999
10815,844,500,504,3,766,11/1/2023,566,1
10937,846,5242,5254,2,766,8/29/2023,608,1.06365
10938,846,5242,5253,3,766,8/29/2023,570,0.999998
10939,846,5242,5254,4,766,8/30/2023,608,1.06365
10940,846,5254,5267,3,766,8/30/2023,597,0.999999
10941,846,5255,5268,2,766,9/3/2023,611,1.039522
10942,846,5242,5254,4,766,9/3/2023,608,1.06365
10943,846,5268,5287,3,766,9/3/2023,504,1
10944,846,5269,5290,2,766,9/6/2023,539,1.030057
10945,846,5291,5315,2,766,9/13/2023,662,1.040366
10946,846,5271,5271,2,766,9/17/2023,40,0.079365
10947,846,5632,5641,3,766,9/17/2023,142,0.278978
10948,846,5272,5299,2,766,9/18/2023,570,1.010979
10949,846,5271,5271,4,766,9/18/2023,40,0.079365
10950,846,5642,5672,3,766,9/18/2023,581,1
10951,846,5300,5320,2,766,9/19/2023,632,1.03541
10952,846,5272,5299,4,766,9/19/2023,570,1.010979
10953,846,5673,5702,3,766,9/19/2023,519,1.000003
10954,846,5321,5341,2,766,9/25/2023,594,1.004081
10955,846,5300,5320,4,766,9/25/2023,632,1.03541
10956,846,5703,5728,3,766,9/25/2023,564,1.000004
11044,848,517,519,2,766,8/29/2023,510,1
11045,848,385,393,3,766,8/29/2023,583,0.999998
11046,848,520,526,2,766,8/30/2023,498,1
11047,848,517,519,4,766,8/30/2023,510,1
11048,848,394,401,3,766,8/30/2023,593,1
11049,848,527,530,2,766,9/3/2023,520,1
11050,848,520,526,4,766,9/3/2023,498,1
11051,848,402,408,3,766,9/3/2023,540,0.999999
11052,848,531,538,2,766,9/4/2023,625,1.073455
11053,848,527,530,4,766,9/4/2023,520,1
11054,848,409,414,3,766,9/4/2023,564,0.999999
11055,848,539,546,2,766,9/5/2023,635,1.054135
11056,848,531,538,4,766,9/5/2023,625,1.073455
11057,848,415,425,3,766,9/5/2023,568,0.999998
11058,848,547,553,2,766,9/6/2023,672,1.117506
11059,848,539,546,4,766,9/6/2023,635,1.054135
11060,848,426,433,3,766,9/6/2023,529,1
11061,848,554,561,2,766,9/7/2023,540,1.034181
11062,848,547,553,4,766,9/7/2023,672,1.117506
11063,848,434,441,3,766,9/7/2023,575,1
11064,848,562,569,2,766,9/10/2023,637,1.081452
11065,848,554,561,4,766,9/10/2023,540,1.034181
11066,848,442,446,3,766,9/10/2023,446,1
11067,848,570,579,2,766,9/11/2023,982,1.639269
11068,848,562,569,4,766,9/11/2023,637,1.081452
11069,848,447,450,3,766,9/11/2023,590,1
11070,848,580,585,2,766,9/12/2023,842,1.494736
11071,848,570,579,4,766,9/12/2023,982,1.639269
11072,848,451,458,3,766,9/12/2023,557,1.000001
11073,848,586,590,2,766,9/13/2023,577,1.016645
11074,848,580,585,4,766,9/13/2023,842,1.494736
11075,848,459,466,3,766,9/13/2023,597,0.999999
11076,848,591,595,2,766,9/14/2023,603,1.001393
11077,848,586,590,4,766,9/14/2023,577,1.016645
11078,848,467,473,3,766,9/14/2023,600,0.999999
11079,848,591,595,4,766,9/17/2023,603,1.001393
11080,848,474,479,3,766,9/17/2023,514,1
11081,848,596,603,2,766,9/17/2023,562,1.043832
11082,848,604,610,2,766,9/18/2023,523,1.019396
11083,848,596,603,4,766,9/18/2023,562,1.043832
11084,848,480,487,3,766,9/18/2023,578,1
11085,848,611,618,2,766,9/19/2023,518,1.00245
11086,848,604,610,4,766,9/19/2023,523,1.019396
11087,848,488,493,3,766,9/19/2023,510,1.000001
11088,848,619,624,2,766,9/20/2023,623,1.147503
11089,848,611,618,4,766,9/20/2023,518,1.00245
11090,848,494,499,3,766,9/20/2023,664,0.999999
11091,848,625,632,2,766,9/21/2023,621,1.048348
11092,848,619,624,4,766,9/21/2023,623,1.147503
11093,848,500,504,3,766,9/21/2023,566,1
11094,848,633,639,2,766,9/26/2023,669,1.142942
11095,848,625,632,4,766,9/26/2023,621,1.048348
11096,848,505,507,3,766,9/26/2023,433,1
11097,848,640,640,2,766,9/27/2023,48,0.082759
11098,848,633,639,4,766,9/27/2023,669,1.142942
11099,848,508,512,3,766,9/27/2023,530,0.999999
11100,848,640,640,2,766,10/2/2023,48,0.082759
11101,848,633,639,4,766,10/2/2023,669,1.142942
11102,848,513,516,3,766,10/2/2023,460,1.000001
11103,848,385,393,3,766,10/2/2023,583,0.999998
11104,848,640,640,2,766,10/3/2023,48,0.082759
11105,848,633,639,4,766,10/3/2023,669,1.142942
11106,848,394,401,3,766,10/3/2023,593,1
11107,848,385,414,3,766,10/5/2023,2280,3.999996
11108,848,415,425,3,766,10/8/2023,568,0.999998
11109,848,426,433,3,766,10/9/2023,529,1
11110,848,434,441,3,766,10/10/2023,575,1
11111,848,442,446,3,766,10/11/2023,446,1
11112,848,5623,5656,2,766,10/11/2023,553,1.019733
11113,848,5242,5253,3,766,10/11/2023,570,0.999998
11114,848,5657,5598,2,766,10/15/2023,585,1.017243
11115,848,5623,5656,4,766,10/15/2023,553,1.019733
11116,848,5254,5267,3,766,10/15/2023,597,0.999999
11117,848,5599,5618,2,766,10/16/2023,667,1.033462
11118,848,5657,5598,4,766,10/16/2023,585,1.017243
11119,848,5268,5287,3,766,10/16/2023,504,1
11120,848,5619,5571,2,766,10/17/2023,540,1.011836
11121,848,5599,5618,4,766,10/17/2023,667,1.033462
11122,848,5288,5313,3,766,10/17/2023,653,0.999999
11123,848,5572,5513,2,766,10/18/2023,566,1.013732
11124,848,5619,5571,4,766,10/18/2023,540,1.011836
11125,848,5314,5331,3,766,10/18/2023,553,1.000002
11126,848,5514,5542,2,766,10/22/2023,621,1.000001
11127,848,5572,5513,4,766,10/22/2023,566,1.013732
11128,848,5332,5360,3,766,10/22/2023,675,1.068225
11129,848,5543,5489,2,766,10/23/2023,553,1.015926
11130,848,5514,5542,4,766,10/23/2023,621,1.000001
11131,848,5361,5385,3,766,10/23/2023,478,0.93177
11132,848,5490,5448,2,766,10/24/2023,571,1.013073
11133,848,5543,5489,4,766,10/24/2023,553,1.015926
11134,848,5386,5414,3,766,10/24/2023,594,0.944354
11135,848,5449,5462,2,766,10/25/2023,552,1.005138
11136,848,5490,5448,4,766,10/25/2023,571,1.013073
11137,848,5415,5429,3,766,10/25/2023,571,1.055645
11138,848,5463,5420,2,766,10/26/2023,578,1.00046
11139,848,5449,5462,4,766,10/26/2023,552,1.005138
11140,848,5430,5447,3,766,10/26/2023,605,1
11141,848,5421,5440,2,766,10/30/2023,608,1.070709
11142,848,5463,5420,4,766,10/30/2023,578,1.00046
11143,848,5448,5460,3,766,10/30/2023,544,1.000001
11144,848,5441,5388,2,766,10/31/2023,578,1.011551
11145,848,5421,5440,4,766,10/31/2023,608,1.070709
11146,848,5461,5475,3,766,10/31/2023,584,1
11147,848,5441,5388,4,766,11/1/2023,578,1.011551
11148,848,5476,5494,3,766,11/1/2023,544,0.999998
11166,848,5227,5200,2,766,12/21/2023,399,0.61882
11167,848,5218,5226,4,766,12/21/2023,901,1.508421
11168,848,6024,6043,3,766,12/21/2023,361,0.757963
11169,848,5201,5206,2,766,12/24/2023,362,0.590538
11170,848,5221,5200,4,766,12/24/2023,903,1.429526
11171,848,5994,6023,3,766,12/24/2023,603,1.215043
11172,848,5207,5210,2,766,12/25/2023,290,0.51763
11173,848,5223,5206,4,766,12/25/2023,1093,1.71778
11174,848,5968,5993,3,766,12/25/2023,401,0.822156
11175,848,5211,5211,2,766,12/26/2023,59,0.118712
11176,848,5227,5208,4,766,12/26/2023,934,1.491576
11177,848,5949,5931,3,766,12/26/2023,1076,2.225588
11178,848,5212,5216,2,766,12/27/2023,292,0.587526
11179,848,5201,5211,4,766,12/27/2023,711,1.22688
11180,848,5885,5909,3,766,12/27/2023,464,0.935518
11181,848,5217,5192,2,766,12/28/2023,329,0.605796
11182,848,5207,5216,4,766,12/28/2023,641,1.223868
11183,848,5849,5884,3,766,12/28/2023,769,1.373425
11184,848,5193,5196,2,766,12/31/2023,316,0.607692
11185,848,5211,5192,4,766,12/31/2023,680,1.312034
11186,848,5830,5848,3,766,12/31/2023,352,0.768557
11187,848,5197,5178,2,766,1/1/2024,275,0.524033
11188,848,5212,5196,4,766,1/1/2024,937,1.801014
11189,848,5801,5829,3,766,1/1/2024,454,0.939961
11190,848,5179,5182,2,766,1/14/2024,273,0.506493
11191,848,5217,5178,4,766,1/14/2024,920,1.737521
11192,848,5759,5800,3,766,1/14/2024,571,1.060031
11193,848,5183,5186,2,766,1/15/2024,283,0.522365
11194,848,5193,5182,4,766,1/15/2024,864,1.638218
11195,848,5713,5738,3,766,1/15/2024,424,0.766225
11196,848,5197,5186,4,766,1/16/2024,831,1.552891
11197,848,5739,5758,3,766,1/16/2024,380,0.708952
11198,848,5187,5155,2,766,1/16/2024,1791,2.812802
11199,848,5156,5160,2,766,1/17/2024,586,0.861765
11200,848,5179,5155,4,766,1/17/2024,2347,3.84166
11201,848,5673,5692,3,766,1/17/2024,349,0.672449
11202,848,5161,5163,2,766,1/21/2024,347,0.617402
11203,848,5183,5160,4,766,1/21/2024,2660,4.196932
11204,848,5693,5712,3,766,1/21/2024,466,0.852377
11205,848,5127,5129,2,766,1/22/2024,307,0.581439
11206,848,5187,5163,4,766,1/22/2024,2724,4.291969
11207,848,5623,5650,3,766,1/22/2024,442,0.828683
11208,848,5130,5133,2,766,1/23/2024,367,0.612688
11209,848,5156,5129,4,766,1/23/2024,1240,2.060606
11210,848,5651,5672,3,766,1/23/2024,418,0.719449
11211,848,5134,5136,2,766,1/24/2024,338,0.575924
11212,848,5161,5133,4,766,1/24/2024,1021,1.811529
11213,848,5592,5609,3,766,1/24/2024,630,1.017375
11214,848,5137,5140,2,766,1/25/2024,341,0.606761
11215,848,5127,5136,4,766,1/25/2024,1012,1.770051
11216,848,5610,5622,3,766,1/25/2024,476,0.821238
11217,848,5141,5145,2,766,1/29/2024,288,0.53668
11218,848,5130,5140,4,766,1/29/2024,1046,1.795373
11219,848,5552,5591,3,766,1/29/2024,695,1.277482
11220,848,5146,5149,2,766,1/30/2024,270,0.518235
11221,848,5134,5145,4,766,1/30/2024,967,1.719365
11222,848,5496,5526,3,766,1/30/2024,639,1.058189
11223,848,5150,5106,2,766,1/31/2024,273,0.50751
11224,848,5137,5149,4,766,1/31/2024,899,1.661676
11225,848,5527,5551,3,766,1/31/2024,415,0.709371
11226,848,5107,5109,2,766,2/1/2024,286,0.524771
11227,848,5141,5106,4,766,2/1/2024,831,1.562425
11228,848,5476,5495,3,766,2/1/2024,873,1.568219
11229,848,5110,5112,2,766,2/4/2024,394,0.62048
11230,848,5146,5109,4,766,2/4/2024,829,1.550516
11231,848,5448,5460,3,766,2/4/2024,544,1.000001
11232,848,5113,5116,2,766,2/5/2024,418,0.64003
11233,848,5150,5112,4,766,2/5/2024,953,1.652761
11234,848,5461,5475,3,766,2/5/2024,584,1
11235,848,5117,5121,2,766,2/6/2024,335,0.520994
11236,848,5107,5116,4,766,2/6/2024,1098,1.785281
11237,848,5420,5433,3,766,2/6/2024,478,0.870726
11238,848,5122,5126,2,766,2/7/2024,437,0.754486
11239,848,5110,5121,4,766,2/7/2024,1147,1.781504
11240,848,5434,5447,3,766,2/7/2024,506,0.836364
11241,848,5110,5121,4,766,3/4/2024,1147,1.781504
11242,848,5105,5110,3,766,3/4/2024,545,1
11243,848,5110,5121,4,766,3/5/2024,1147,1.781504
11244,848,5111,5115,3,766,3/5/2024,656,1
11245,848,5105,5110,3,766,3/6/2024,545,1
11246,848,5076,5085,2,766,3/10/2024,729,1.212171
11247,848,4676,4705,3,766,3/10/2024,685,1.198397
11248,848,5086,5093,2,766,3/11/2024,677,1.068145
11249,848,5076,5085,4,766,3/11/2024,729,1.212171
11250,848,4706,4726,3,766,3/11/2024,611,0.999999
11251,848,5094,5099,2,766,3/12/2024,576,1
11252,848,5086,5093,4,766,3/12/2024,677,1.068145
11253,848,4727,4749,3,766,3/12/2024,489,1.000005
11254,848,5100,5104,2,766,3/13/2024,582,1
11255,848,5094,5099,4,766,3/13/2024,576,1
11256,848,4750,4766,3,766,3/13/2024,568,0.999999
11257,848,4980,5009,2,766,3/14/2024,502,1.007529
11258,848,5100,5104,4,766,3/14/2024,582,1
11259,848,4767,4784,3,766,3/14/2024,555,0.999999
11260,848,5010,5041,2,766,3/17/2024,602,1.052502
11261,848,4980,5009,4,766,3/17/2024,502,1.007529
11262,848,4785,4810,3,766,3/17/2024,555,0.999997
11263,848,5042,5068,2,766,3/18/2024,550,1.014653
11264,848,5010,5041,4,766,3/18/2024,602,1.052502
11265,848,4811,4828,3,766,3/18/2024,595,1
11266,848,5069,4920,2,766,3/19/2024,485,1.001884
11267,848,5042,5068,4,766,3/19/2024,550,1.014653
11268,848,4829,4846,3,766,3/19/2024,302,0.627858
11269,848,4921,4943,2,766,3/20/2024,583,1.004911
11270,848,5069,4920,4,766,3/20/2024,485,1.001884
11271,848,4847,4873,3,766,3/20/2024,772,1.372141
11272,848,4944,4972,2,766,3/21/2024,569,1.036945
11273,848,4921,4943,4,766,3/21/2024,583,1.004911
11274,848,4874,4901,3,766,3/21/2024,716,1.267933
11275,848,4973,4858,2,766,3/24/2024,532,1.047802
11276,848,4944,4972,4,766,3/24/2024,569,1.036945
11277,848,4902,4919,3,766,3/24/2024,347,0.732067
11278,848,4859,4881,2,766,3/25/2024,608,1.027791
11279,848,4973,4858,4,766,3/25/2024,532,1.047802
11280,848,4920,4942,3,766,3/25/2024,581,0.999998
11281,848,4882,4787,2,766,3/26/2024,559,1.007724
11282,848,4859,4881,4,766,3/26/2024,608,1.027791
11283,848,4943,4970,3,766,3/26/2024,556,1.000007
11284,848,4788,4812,2,766,3/27/2024,592,1.054793
11285,848,4882,4787,4,766,3/27/2024,559,1.007724
11286,848,4971,4995,3,766,3/27/2024,450,1
11287,848,4813,4833,2,766,4/15/2024,584,1.016167
11288,848,4788,4812,4,766,4/15/2024,592,1.054793
11289,848,4996,5029,3,766,4/15/2024,568,1.000002
11290,848,4834,4751,2,766,4/17/2024,510,1.028927
11291,848,4813,4833,4,766,4/17/2024,584,1.016167
11292,848,5030,5053,3,766,4/17/2024,538,0.932411
11293,848,4752,4769,2,766,4/18/2024,576,1.017506
11294,848,4834,4751,4,766,4/18/2024,510,1.028927
11295,848,5054,5075,3,766,4/18/2024,401,0.787272
11296,848,4770,4680,2,766,4/21/2024,558,1.022794
11297,848,4752,4769,4,766,4/21/2024,576,1.017506
11298,848,5076,5086,3,766,4/21/2024,772,1.280317
11299,848,4681,4705,2,766,4/22/2024,599,1.026053
11300,848,4770,4680,4,766,4/22/2024,558,1.022794
11301,848,5087,5093,3,766,4/22/2024,634,0.999999
11302,848,4706,4727,2,766,4/23/2024,657,1.094069
11303,848,4681,4705,4,766,4/23/2024,599,1.026053
11304,848,5094,5099,3,766,4/23/2024,576,1
11305,848,4728,4735,2,766,4/24/2024,223,0.456035
11306,848,4706,4727,4,766,4/24/2024,657,1.094069
11307,848,5100,5104,3,766,4/24/2024,582,1
11308,848,4706,4727,4,766,4/25/2024,657,1.094069
11309,848,5105,5110,3,766,4/25/2024,545,1
11310,848,4706,4727,4,766,4/28/2024,657,1.094069
11311,848,5126,5129,3,766,4/28/2024,528,1
