student_id,abs_error_letters,error_letters,error_percentage
13865,1776.7775476217273,273.13619837760996,12.239987742066848
15497,1771.4981756110985,1166.5515981217225,155.2800311187138
19510,1764.9051558375359,1764.9051558375359,195.44907595100065
13734,1756.6925765375297,-1246.5835953255494,-9.140887042105614
28306,1707.640386134386,1707.640386134386,128.46915318316616
14436,1701.043993408863,-974.2200520680494,-1.750063661760063
19479,1692.387985046953,812.1463892720639,513.3508877658277
7003,1689.3907296160858,-284.7202291753557,86.40682388029023
14112,1676.7979514064157,81.31164464792789,84.35696373335855
24567,1676.1405342638493,-87.77647871375083,24.721615789145538
13845,1651.5938077526432,-72.4500489277499,18.059299191372872
15190,1651.3538053883956,-364.4451568516401,14.212043327077726
9874,1650.986961337924,-219.11887179911136,98.78227632829854
4377,1615.2471218407154,227.8081071026188,345.470914991706
7746,1614.309033403794,706.90631249547,145.33026428048754
6924,1609.9403778141113,-132.17024068512123,28.318517672086593
9869,1606.100104579459,-160.01457586884456,23.55399566505758
19299,1580.0924297571182,-970.2435969511666,-10.531184278795097
22910,1578.2343844771385,1578.2343844771385,497.2988841237271
9954,1570.5967881000704,-533.1938074148362,155.28519193766044
10612,1554.1649007797241,-115.18558060058525,111.56171486818948
15790,1538.0368566877312,-21.275544348690246,39.522310450826794
7082,1518.8329903357305,-151.97705307946768,150.51283759135583
22332,1517.8698157939036,-795.7613900249636,-5.350539552352807
23534,1515.1545539895694,-1515.1545539895694,-42.58190316191849
19402,1482.3029519319532,141.44107538461708,8.039365294211425
21699,1470.602958880365,964.4957646951079,93.59867810725504
14987,1469.7021691054106,1365.1563245803118,98.96169028672678
24480,1457.7296619713306,1177.03792749842,51.890774422111726
4735,1443.9397945201822,-788.9735672207815,27.398438063140112
7165,1443.6429588695366,-1443.6429588695366,-46.76524000225257
22355,1435.485378652811,-918.9842169702054,-10.070379367097335
12702,1433.007208643215,-132.77711351215842,47.1985623180639
12720,1427.711839074269,279.1456524711103,170.40812647504552
22357,1411.122766208649,422.5987079262735,22.561874157545375
9270,1399.4967308917217,1373.2727623262576,802.9776553165276
3783,1399.1671466653545,-448.2156040643652,151.15526193526767
15176,1389.1983847297156,42.97153900678348,8.565483866187579
15177,1387.4601002518948,173.78357644723016,13.342384808388859
11534,1382.9467575318283,-306.62952196929194,28.622882888053468
20725,1380.537974089384,1380.537974089384,155.81692709812464
11113,1377.5686456859112,-397.17287198702496,11.085564259427706
14654,1361.0596884399652,-625.7603103786707,105.80430871017913
1101,1357.7007595211267,-279.7678221613169,108.13994010175084
15000,1354.7228974811733,-92.12928852811456,383.4968047681448
22848,1345.5153744608165,-265.9577432245016,180.2333320107325
18622,1344.761685937643,431.1237893879414,164.8716159677369
22462,1342.449202501774,-155.81832403242598,36.93603957308362
20651,1338.301923006773,1338.301923006773,34.17512282596317
15981,1335.2318378090858,1335.2318378090858,1085.5543396821836
23904,1330.4108568032582,1330.4108568032582,68.73469444230976
15797,1309.5161282211543,1136.3938788384198,124.37838991775433
8083,1304.762363424897,752.4409030944109,128.40752249857616
15187,1291.5235035667818,196.49438703556856,62.706891550810774
6467,1290.8900234103203,-1290.8900234103203,-43.303925642748084
11578,1289.0073766410349,1289.0073766410349,365.89878626725573
21970,1285.0212847460061,-48.23715407215059,154.99960181531716
15178,1284.5555052161217,70.87898141145713,8.897162726508968
7052,1283.7876860648394,639.9853975921869,186.86737758939043
15772,1282.7332773521543,-81.74412347823377,60.90219776325436
12696,1277.306703812753,172.71928661627075,82.86268675503804
9871,1271.8551889531543,163.82049993132125,8.909380152352377
4140,1264.702490431341,-287.96473606382324,224.33637740796698
12597,1262.6149271139327,-164.1109125605401,64.77773561404622
20365,1261.6521424092352,-83.15902079269298,36.70509241421824
20984,1248.7449997415144,167.0200722962618,34.281131907295425
15880,1245.174526798725,682.3147374510766,25.651177897891092
18871,1244.8010822795331,-959.2025712318718,-11.410402162822031
7924,1228.5192090272903,1228.5192090272903,201.39659164381806
9773,1223.6233602795337,-200.064760343896,113.85658876833037
19618,1221.111008728544,-1116.282018557191,25.25819900548088
11213,1216.2643249630928,1216.2643249630928,192.12590870550505
19475,1207.634942183892,1018.1872976620992,67.99833537584199
22529,1206.3455598875883,-87.28578033298282,17.44437784745176
7061,1205.9391513671726,-524.9032077062875,112.63765348440529
23550,1200.7162052690983,-1200.7162052690983,-35.23228301845946
6678,1190.9464530050755,-1190.9464530050755,-28.029499087229013
14977,1190.4689995087683,-5.585737321525755,85.44835155032291
2963,1184.8996923913558,1184.8996923913558,416.38856409594473
18458,1182.236644536255,-1182.236644536255,-10.22808375292168
16062,1178.266257673502,-1178.266257673502,-31.673824131008114
24364,1155.8223762214184,-1155.8223762214184,-40.48414627745774
16103,1154.2266609430312,568.7386906385422,12.426589719494743
24977,1152.0840813331306,-266.77958200499415,5.3383517680198915
22337,1138.2588891055839,-563.0886531273505,-3.376492727423566
8437,1130.7192916832864,1130.7192916832864,357.1331390693493
14907,1130.2056999400259,69.51578844338655,103.09423670707147
22538,1122.357201103121,75.25344626232976,22.601606847241055
14383,1114.7371887552242,-123.1583904735744,170.54046926332214
18499,1112.0029090990622,1112.0029090990622,144.9116833007088
9620,1111.852992609143,145.27229154748588,208.46843191377187
14785,1106.3558465500673,-35.2066508293152,23.80857623701114
18486,1105.112507581709,-1105.112507581709,-10.487923579592948
16117,1104.7378375061921,-180.88195458906037,27.343561675542343
10610,1099.7395354306157,-350.4393460032615,337.50068339956573
15892,1098.8944355150063,-1098.8944355150063,-32.770440581173325
9209,1098.7073935249023,-1036.3409931127514,-15.763837595583073
22330,1097.0165265266385,627.5214411126716,56.9149551767503
8078,1095.984680299461,-246.02884854227304,183.62630397170966
11238,1089.6796174186927,-89.85862318827556,42.12535059921183
10292,1089.5899421593006,81.07037051767111,89.00978636481642
15267,1088.2969320019085,276.5905539393425,31.947111809993487
12679,1083.6677085203785,-260.04893189030037,33.38038873960884
21268,1077.036082342267,1077.036082342267,136.85337768008478
15760,1073.2026368578274,-413.9090667416652,68.89879671015208
11186,1070.6687771230936,670.2724746614693,147.19453151980272
16270,1064.7330461939175,-5.488307555516637,18.10779281759421
23906,1057.1440675407648,158.58238404691215,1300.80033015856
25238,1056.1396979987621,-1056.1396979987621,-50.775947019171255
4886,1053.24967129156,307.70111955329776,182.4085420403278
25800,1047.5121545841298,-1047.5121545841298,-28.558580285804215
14110,1039.3473135779302,-244.94081601003805,-1.7440555117664573
16272,1039.2481613308191,-547.227778543319,-14.845599051222687
9718,1024.961424553219,-424.5923589126152,62.00399653508359
23987,1024.0404960885644,1024.0404960885644,152.41335764843316
20021,1020.7916736975312,136.16196883966526,39.37720056071088
22314,1019.446774750948,470.06102499907666,21.12665319280904
7002,1015.8792235446828,-270.1316275277308,32.72020911163471
14505,1004.1474665866958,-824.6317864855131,-4.392271345909912
14380,998.2872514443266,-191.12482231358695,8.526147648003912
10046,992.1136091649532,682.3839700520039,59.6765490758408
9080,991.5763756781816,214.25466485321516,240.01304822253616
4158,989.7808984652162,-15.842554506020893,193.52638522162124
23916,983.9904951900244,-7.244569197297096,7.403421236147302
24482,981.6234207302332,-979.5297302156687,-21.34642903670704
16051,981.603059704105,-981.603059704105,-51.4722943500714
9222,978.9950327804455,-58.85292993600557,59.19621025104153
24466,970.1894185245037,-177.75623624523482,38.35269388347455
7920,967.9616374096701,-308.7834362110921,5.9139940586393545
12616,964.8145315349102,-144.94424246163933,36.566620572611
15179,962.6818679731625,-378.53981655606856,-8.671193233405656
12947,961.4667804658413,611.5664893448353,30.557235503150213
15798,959.9069887896379,436.4501324395339,15.948328189941904
26270,958.6161709874868,958.6161709874868,805.5598075525099
11465,956.4864732921124,-956.4864732921124,-68.86151715565964
14713,953.8367817431688,-166.60643986463552,117.10193932258385
1317,952.3702557844421,13.75247488046684,95.21123517138896
9865,942.3992646411061,195.0393254049122,21.58033864851642
13286,940.9450894389302,-409.90832608006895,141.07283522877913
7203,940.4143135497967,-277.1227957059939,66.43327288102832
15788,937.9668911248446,-937.9668911248446,-37.413916678294555
16053,937.9144191555679,-577.9146792329848,-13.359754854406086
15199,937.765322342515,937.765322342515,622.8448440353152
13805,935.723674297331,-935.723674297331,-8.163703317896797
21244,931.6633183682958,-156.92506647358337,22.04656901379991
23911,927.4596620768309,671.6375151008367,94.28786501371448
22519,919.9986273646355,-919.9986273646355,-28.203514020988212
20761,918.7673875242472,23.113302618265152,110.48798616232362
19392,914.8198138773441,914.8198138773441,693.0453135434425
12681,911.634185070172,710.019451810047,63.646698740879074
22229,906.3625658154488,519.769473572572,85.1052348214527
9548,905.6078790856095,-342.41590571460813,208.473654203507
11111,904.1962370872498,-904.1962370872498,-28.46993082322703
18465,902.0291080474835,-902.0291080474835,-7.889929335547767
10738,900.259280725604,21.393653187013808,9.643312782313979
6519,891.070430457592,-891.070430457592,-14.416282647752663
21724,883.564882107079,883.564882107079,181.094216333261
17960,883.3028223216535,-883.3028223216535,-28.278221943688393
13210,881.8902460866504,-163.7737925483121,19.48113526359621
23200,878.1720717400312,44.29786744217078,166.48020250313473
8862,870.235959542746,-578.8987467824059,14.097279601423475
21811,868.854775942862,-868.854775942862,-30.249918383278633
14955,866.0690748145183,246.87977469464144,11.054674661479071
2425,864.7783316945037,-603.3467622185747,8.353708196639984
1725,861.7974468270937,234.53585515916348,86.46190655337121
13352,860.7514226734638,860.7514226734638,515.0653607301604
27024,857.0269898548722,-745.6845344081521,-24.80346576563512
15506,856.9163734316825,250.93531084060658,48.30888543662994
9534,853.6641286279147,759.7947685477825,509.94734406766383
15649,853.5410446971655,-671.0827026218176,-17.32768429094504
9260,852.9435558095574,41.167974185198545,219.98886966804213
24430,851.2166681736708,-26.053929775953293,51.59216179438894
9108,850.5156885422766,10.053511984646349,68.87992419420934
1925,849.6391695141792,849.6391695141792,220.11377448553867
10104,847.4877571821213,796.5858483314514,315.1149147000231
20550,840.3569894433022,-840.3569894433022,-47.052463014742564
12695,831.0542950489942,-3.8164748689707855,32.5910643497285
18281,830.8288719654083,-830.8288719654083,-11.698519740430982
9583,829.4227948571954,-327.8619312828495,48.95492711034951
15780,825.823918941617,-41.87987648844721,30.615729250743293
6513,824.5817468129098,-242.10239071026444,166.0235239100116
18492,823.1401741802674,-823.1401741802674,-7.520510934026979
23576,820.5439096788567,522.9710833330948,131.62904352038132
15170,816.9756714678728,816.9756714678728,44.9688380734284
21289,816.6747628748417,816.6747628748417,101.19885537482548
23066,815.3596127033234,780.1695353587469,43.07230121569592
16212,814.2067188546062,177.39250362664455,5.491850122425223
20348,813.0522220432758,813.0522220432758,15.292540193747033
16208,811.6933735013008,-198.10930420458317,-3.037192347859422
6873,809.5199017041922,-74.39545061886311,59.7781169608296
26207,808.7319672604402,293.021209090948,47.113737303544404
24368,806.6017600838095,19.615655025467277,151.9969980903479
3336,806.523206042392,-105.4709133037499,452.3270050101456
25135,806.0506920292974,59.910381905734546,218.5486366500283
23929,805.8269381448627,805.8269381448627,70.6580178556844
9219,805.5910306165616,10.416659578680976,49.08533940756466
11906,804.2573488950729,-725.7138593594233,-11.463235000943223
9084,802.5557426857948,-76.1001626765728,76.56976654584979
20699,801.5330011546612,311.82418039441114,34.71505071435916
4703,800.0535716009991,341.81791051583633,316.00119495576985
24571,796.1746123433114,796.1746123433114,42.339910812070485
3999,793.3524992018938,97.84698327879103,67.5228445752358
8082,789.4068835697004,665.0200079402754,60.40938298937689
24282,784.3622409403324,-784.3622409403324,-30.052193139476337
21693,782.7707319160303,782.7707319160303,1826.1550212605728
25144,782.3513751576344,-286.27991038064164,-0.5536963517669685
16768,781.3098055049777,781.3098055049777,65.13607899311702
16753,780.8167693786896,-199.5144862360679,614.9396726645904
24473,780.7820488184691,-182.24557243287563,1.71518903988283
23915,779.0599385380744,512.8775648713112,23.071766189048596
8421,777.2560679912567,54.536292661177484,67.0988467055774
25104,775.6720031872392,-194.20000407844782,17.668773641849704
14550,773.7747372388822,-773.7747372388822,-7.040716444393833
18478,769.2276465892774,-769.2276465892774,-6.78910395257156
23197,764.5064885318278,-764.5064885318278,-19.01188851374529
13318,764.4530661412412,200.23042216814227,66.64554396711745
22485,764.3740838505328,-733.1364889033139,-31.713316734797818
22935,764.0698461433252,-673.0349985559782,-24.428388325928534
14805,762.948559174935,-16.235957577824593,78.49195995168454
12709,762.7424090926846,3.595748094220994,48.26788403911794
12689,756.1598297208548,656.57673770686,55.62930090022003
9230,752.4695304996437,-166.86500089367226,26.337665323329247
14378,752.4195273979144,-190.2271306650205,1.8573658260193506
8085,750.1635339260101,-750.1635339260101,-56.538958537446774
1603,749.9450378417969,-749.9450378417969,-60.28497088760425
20482,749.7710079650084,-9.619034200906754,287.01368187258157
22594,749.6969024389983,108.579472914338,19.333277911507544
4431,747.4898045248276,-11.25007516145708,30.687795631052847
9090,746.9872403681278,-23.315664595365526,212.10731996342463
3168,741.1360959708691,-741.1360959708691,-56.661781037528215
9617,737.597757434582,17.760747583911694,74.8267263841869
18453,737.3882610201817,-737.3882610201817,-6.894925484791948
9556,736.2731197964061,564.8099285391244,372.0348067570396
18487,735.9080312450715,-724.2886154850306,-6.381845192616098
21719,735.4885588213801,-289.88112542778254,49.5174992256316
9121,733.5505077013603,-211.85772566153452,87.01015970365262
861,731.1099703397069,87.57157532232148,55.104332876177466
21910,728.8684746623039,728.8684746623039,400.6470543171091
23926,726.4792461171746,254.90541196614498,34.91874810423435
14947,724.2846572217014,-18.561421740386223,32.32582663631987
22341,723.7337824321455,-121.55831282834212,183.71971151821148
26544,723.2497503310442,-546.2457090765238,6.956008465949239
16215,722.9787230826914,-722.9787230826914,-37.6202463583279
15266,720.3479687198997,-720.3479687198997,-15.870840448513016
16213,719.8470040261745,38.731705635786,2.090122328799389
24451,718.6112972170115,-144.50699811279773,63.508972371809065
3818,714.191141380618,-89.65894486382604,98.32419726813377
10623,713.991012836496,-52.95666314661503,20.89400210174432
9557,713.7670405472701,689.6293612133998,410.59480935537016
27046,713.7663942426443,713.7663942426443,95.42331473832142
20170,712.8604447195927,-209.69588772952557,8.511546709162252
22298,711.8986923640424,360.96296387368983,24.783150318550074
23933,708.2167067080736,-708.2167067080736,-45.78000689774232
9187,703.4477845405539,-189.58340565115213,13.341518986450476
7534,703.0223714939573,-103.7081129130992,-1.244554254258652
11877,698.4896154423554,-53.91514488657315,5.488561416630735
19199,698.3590459112937,26.835416832795502,76.52275445889971
19234,698.2298639249057,-16.727375173941255,26.616017840342604
16319,697.6822064757347,-49.054084265232085,0.8002486881128688
13159,697.0881387905943,-76.2316813949082,96.23895108979947
4265,692.906831557552,692.906831557552,135.2171905528705
11202,692.1897591352464,66.97618885835008,7.770253121578465
15234,692.0235412947156,-398.8205144635656,-0.1491862720122298
9296,691.7697670571506,464.47923604026437,155.68526938822183
24654,688.4232147932034,-688.4232147932034,-7.261082320358649
11176,687.5534192547202,-13.258259611825148,127.06916948918877
6537,687.0627970993519,398.2046722620725,3008.2156415488116
6927,686.8202274531126,591.2569736987352,201.0812666333757
14769,683.4124980906646,-261.81916109522183,-6.484730326835103
20499,682.4667708873749,-682.4667708873749,-12.63125617041227
7227,680.2226311064193,-252.6516443352614,33.35090170989342
21242,678.9470749795437,678.9470749795437,227.07260032760658
18472,678.476749587058,-601.8863111734372,-5.342050369839478
15776,676.0430056452751,-509.18662256002426,-13.26551489571646
4246,671.4911265194417,-230.52492573142052,21.413631094603872
1530,670.5141816943884,592.4760996836425,432.62114683837274
16828,667.822642903775,-184.65315229818225,115.40759967617758
15957,664.4115773668656,231.0816465043104,54.734654488168935
21622,661.2674179871877,-162.01544745763144,7.4120532880544685
9600,655.0036585088819,-143.3921646382659,81.07552123971409
15028,653.1641175531679,30.25742085940308,122.79513235611775
4258,652.9524770577749,652.9524770577749,456.6614860348769
12682,652.428438937664,-64.35143748402598,42.048578937864
19431,652.2443533658982,-183.01263831853868,-1.0830940271738811
9076,647.1745056137443,-166.19063903838395,41.08473006523646
19424,645.1586664276464,304.569184552346,67.64083703175578
5328,644.6116465032101,644.6116465032101,130.22457505115355
22452,643.5279710913697,398.1743431314826,56.74455686453863
8860,641.0999952629209,-25.839386338161095,81.90852794971853
22603,637.8042244315147,-637.8042244315147,-15.024834497797757
8415,635.105791002512,439.96219414472563,260.25923661088365
11068,634.7339143048633,19.04298203777181,117.72124590075633
23217,633.8071884661913,-633.8071884661913,-49.17045682437481
23453,631.4159263289637,138.72694871657427,44.64585317115422
6970,628.9051516099522,-47.118500563626476,71.59142502245176
9436,621.9077452329749,-126.00763696059585,69.38567971841734
12872,620.7093319758773,468.2682819113135,75.77579923673026
9648,619.24218679184,-151.55911845678375,50.36084189163315
18588,618.2069312483072,618.2069312483072,58.06938454352704
13660,617.0138109475374,206.46767679921217,69.53139145011617
20977,616.4628487564623,109.66630573943254,15.665095383402372
23465,615.827316461131,15.354259183630319,33.05450705371575
16217,613.6415023654699,-613.6415023654699,-37.07234104812114
15653,611.5727582573891,-36.50883968174463,6.766491983789588
18452,603.918949550816,-55.74840325329985,83.03125234711251
7379,600.3173014484346,-104.46586172282696,41.26334995455426
16050,599.8054641690105,474.0662673022598,152.85669216521737
2570,596.8189369924366,104.92800194149214,51.377249012977565
16895,594.803886628151,-83.98910759687423,75.31907206094805
9032,594.4372376417741,25.576074463315308,27.97046759815612
6878,594.3037456175533,48.5366058897669,34.37044955572072
8116,593.5957403729359,-177.0282332946857,26.323633460026326
9594,592.616661018559,-186.19789276804244,106.14631430502072
25357,588.3005903176963,-104.49777603521942,41.904483156778525
14527,588.1526290667908,204.34553586585184,22.373466072821294
4438,588.0412187631193,-190.57135237753397,9.413133658439156
20417,586.5780624747276,45.37229374051094,110.52229951263723
22781,584.852055813585,-36.298663309642244,372.3989488535171
9817,584.3425468907312,-25.36150291396512,55.859259858483206
9162,584.0929469230928,-96.19978077944957,15.232639494303267
15896,584.0855203568935,-89.42180193960667,5.854795832989889
14640,582.5674201945465,-537.7302567462127,-17.448931303569623
25459,582.2586707770824,582.2586707770824,119.31530138874642
4130,581.5338550568262,27.956307161044556,76.24735073461677
25065,581.4149456322193,251.4004609286785,81.16285419037916
18756,579.7889664284885,-131.06689437106252,10.162739059545686
9095,578.5825778075626,-219.00102619188172,79.19110859146896
14830,578.1830753013492,-380.0356884524226,-0.5121123694462758
15500,577.986303460869,146.06648855182254,43.431268405329305
18818,577.6983056056959,24.016834507767953,10.37627634261368
15768,574.1253080070019,-574.1253080070019,-29.367023427468126
12703,570.3872524350882,143.64649390876298,10.955121785037706
23455,570.1304187575976,-476.082596535484,-23.090840990096638
23474,569.4813130199909,-569.4813130199909,-28.403058005984583
7090,567.9275081893429,-25.642793617211176,13.899387260109293
27775,565.9925024956465,565.9925024956465,174.6890439801378
18771,565.8021212741733,-565.8021212741733,-42.569213738659954
21250,565.590167440474,565.590167440474,104.02163385454296
18037,565.3578739836812,565.3578739836812,61.04828160932432
9420,564.2169758975506,-230.23600646853447,19.47212118098705
11413,562.5424524992704,-182.073702403903,99.53638278692104
26397,559.996044844389,-559.996044844389,-18.239651255338703
23070,559.6697845118387,156.16920650005338,11.701003555268338
16098,557.4977823756635,-117.92795604094857,-2.21362336252899
12743,556.7435384293398,-303.7586378157139,-7.9953190940811805
10954,556.025948536538,-96.35695750869453,24.8583760001121
12893,555.5384141137203,509.8978253255288,64.51528128089947
23919,554.283579608798,84.71633207499981,100.23733944403912
9297,552.6940215155482,463.71290447562933,241.08940177716133
29249,552.3192069530487,552.3192069530487,19.40893203772213
9221,551.3068875173727,116.15955188870434,236.6362021957044
25431,548.5607776254416,-159.30477077662945,-3.114348008275877
14719,547.8274752944708,-8.83093156346253,575.8700263413143
11055,547.7368511789375,-22.281793644030913,14.86311024291117
9326,545.9563020591935,-476.99202318241197,19.449100102592812
21068,545.552955532074,-292.2686253845692,-17.691478239233543
9085,544.0773659578214,-71.12766012735669,28.062778298432193
24632,543.6738287717104,-93.99022033512594,46.271395881808665
26992,543.0194472670555,-543.0194472670555,-31.334070817487337
14941,541.8590280525386,57.48598222807033,14.45893703970605
1701,541.47617611972,-92.24689428197841,41.62670766037217
21024,541.0357810556887,-51.233385499034476,-0.36526454356734106
3505,539.9897787061831,-24.015244303892057,25.675653661484578
8243,538.5091251730919,215.2699899042354,37.72025071782982
14940,537.0044154355924,-186.507303066055,11.993443720699952
15774,536.8831820140282,284.13278810679907,37.25928579468172
14398,535.2792125738093,-186.55151665955782,35.541218449916286
18474,535.1396858930569,-535.1396858930569,-4.885028625912005
7767,533.490101315909,-145.0345434265004,-4.028778047672819
16823,528.7429691553116,-528.7429691553116,-60.63566160037976
23122,526.3197387345135,-114.38026154786351,44.96102700803669
27200,526.078232690692,526.078232690692,182.03399055041243
14530,525.6437332332139,-314.50941661000206,-4.2651127828858435
7838,524.9388717210293,-78.1608709049225,35.29695432294424
1745,524.2910151084263,-75.97254921992625,5.5841300708384525
11195,523.4919338423226,206.56870001288397,31.721789970641318
25924,522.7668486038843,-160.22012861569715,0.7233041108602336
7844,519.950226637721,-48.072456855177876,62.21912766373832
20852,519.4059206843376,241.62808181345463,93.15870389438766
25473,517.8127250423034,59.00494406123956,114.75903737545734
5854,516.9567382617129,30.63377252386676,45.36464585821664
23840,516.8687300682068,516.8687300682068,178.33315496782208
21660,511.0742425918579,511.0742425918579,31.56727872710673
6525,510.1757727384567,-269.02559568881986,13.02607700243773
11211,509.8974019650902,-12.708208618419478,85.41941076649196
6948,508.61808567471576,-59.00852517241781,66.2614575774624
9953,508.39193400740623,-508.39193400740623,-55.68367294714197
15006,507.96998455822467,10.07589383423328,201.1316353646667
15489,505.8280693739655,-505.8280693739655,-17.5034349577813
21380,505.5253872465004,103.50741321932183,25.56825446107211
9781,505.4949062019587,-280.2276132553815,-13.650318871194674
16168,504.32057628035545,-504.32057628035545,-12.347944824194638
25561,503.58626115322113,503.58626115322113,58.42067994816951
12002,503.42481879144907,-31.378294222056866,97.86513453957997
28899,501.9913854748012,220.87594653666008,15.330722642014099
7612,500.70175212000805,-65.38555486624439,80.04104807346101
11110,499.8799435031765,-86.52821905735658,16.99111061640906
20979,497.85487179954845,-21.104567392004853,240.56381103901296
12710,497.51999631626853,278.9921096265316,48.840449651638295
18665,497.4898163030545,497.4898163030545,103.75297757036357
4606,496.94162710891527,-73.55163633349267,219.77482112168124
13270,495.8749185766165,-74.81557967456487,32.09057081836385
15003,495.87104815095665,37.112535555660735,38.17461714199221
